Data long,Data,Numero1,Numero2,Numero3,Numero4,Numero5,Numero6,NumeroJ,NumeroS
7 September 2002,37506,16,51,57,64,72,90,63,
4 September 2002,37503,10,41,52,53,61,88,89,
31 August 2002,37499,21,28,29,36,45,54,5,
28 August 2002,37496,1,7,42,49,77,88,46,
24 August 2002,37492,8,25,26,38,66,79,49,
21 August 2002,37489,17,23,33,44,46,69,7,
17 August 2002,37485,15,30,33,35,87,88,90,
14 August 2002,37482,5,7,20,25,38,59,63,
10 August 2002,37478,16,29,32,40,48,70,38,
7 August 2002,37475,7,8,53,72,82,84,22,
3 August 2002,37471,23,26,32,52,71,75,35,
31 July 2002,37468,8,12,36,62,68,81,51,
27 July 2002,37464,11,20,24,31,40,49,88,
24 July 2002,37461,5,17,44,62,80,88,69,
20 July 2002,37457,11,19,57,63,84,89,35,
17 July 2002,37454,17,20,44,57,71,76,14,
13 July 2002,37450,21,38,63,70,71,83,7,
10 July 2002,37447,19,37,50,73,75,85,61,
6 July 2002,37443,3,15,28,76,83,86,56,
3 July 2002,37440,14,21,34,37,66,73,74,
29 June 2002,37436,1,4,50,66,69,77,42,
26 June 2002,37433,9,11,17,38,81,88,46,
22 June 2002,37429,16,37,42,46,60,64,11,
19 June 2002,37426,22,24,30,58,60,89,26,
15 June 2002,37422,8,16,33,64,71,86,90,
12 June 2002,37419,37,51,58,62,63,86,78,
8 June 2002,37415,1,38,70,75,83,86,52,
5 June 2002,37412,4,41,43,51,85,89,64,
1 June 2002,37408,38,50,58,80,85,90,84,
29 May 2002,37405,21,36,38,72,79,82,25,
25 May 2002,37401,40,46,49,62,77,88,2,
22 May 2002,37398,12,26,27,42,66,89,41,
18 May 2002,37394,13,28,31,58,59,79,45,
15 May 2002,37391,23,26,34,35,71,84,53,
11 May 2002,37387,10,17,51,54,62,65,81,
8 May 2002,37384,25,55,57,67,69,86,2,
4 May 2002,37380,1,6,60,61,69,86,3,
2 May 2002,37378,7,15,17,26,36,54,10,
27 April 2002,37373,21,37,41,45,60,71,23,
24 April 2002,37370,27,42,45,62,74,87,2,
20 April 2002,37366,19,42,45,51,62,88,18,
17 April 2002,37363,24,27,35,43,64,88,8,
13 April 2002,37359,18,21,76,79,80,84,57,
10 April 2002,37356,2,28,43,57,79,90,15,
6 April 2002,37352,19,23,29,44,69,89,60,
3 April 2002,37349,15,37,40,47,64,81,49,
30 March 2002,37345,30,56,57,73,82,84,41,
27 March 2002,37342,3,11,16,38,69,82,17,
23 March 2002,37338,1,29,35,38,45,51,86,
20 March 2002,37335,15,35,42,45,55,77,43,
16 March 2002,37331,5,30,34,50,82,84,28,
13 March 2002,37328,20,40,64,68,76,90,59,
9 March 2002,37324,44,56,57,76,86,88,19,
6 March 2002,37321,5,6,32,61,67,85,35,
2 March 2002,37317,19,26,28,45,86,88,79,
27 February 2002,37314,29,33,40,47,54,87,27,
23 February 2002,37310,14,17,56,59,69,88,13,
20 February 2002,37307,1,61,66,70,78,81,85,
16 February 2002,37303,6,36,37,59,61,62,38,
13 February 2002,37300,14,39,53,55,73,87,3,
9 February 2002,37296,9,35,45,77,85,87,72,
6 February 2002,37293,29,37,53,62,79,85,51,
2 February 2002,37289,21,28,60,68,71,88,89,
30 January 2002,37286,3,6,34,49,79,83,32,
26 January 2002,37282,25,33,41,51,66,76,28,
23 January 2002,37279,12,41,52,55,84,85,45,
19 January 2002,37275,15,19,30,46,47,71,72,
16 January 2002,37272,3,13,20,35,46,58,71,
12 January 2002,37268,12,26,45,75,82,84,33,
9 January 2002,37265,15,30,37,52,61,87,10,
5 January 2002,37261,50,52,54,76,77,86,64,
2 January 2002,37258,23,31,33,39,74,84,45,
31 December 2001,37256,41,51,54,63,66,69,35,
29 December 2001,37254,24,26,49,53,68,83,29,
27 December 2001,37252,20,21,26,53,80,90,4,
22 December 2001,37247,3,21,32,48,59,68,18,
19 December 2001,37244,19,25,49,53,81,84,64,
15 December 2001,37240,1,14,68,70,75,83,89,
12 December 2001,37237,4,14,20,61,75,78,56,
10 December 2001,37235,5,19,40,51,85,87,88,
5 December 2001,37230,14,32,47,48,63,79,46,
1 December 2001,37226,32,48,50,55,58,86,4,
28 November 2001,37223,21,32,35,40,66,83,50,
24 November 2001,37219,6,7,16,51,62,83,36,
21 November 2001,37216,14,53,55,65,83,87,74,
17 November 2001,37212,1,7,10,23,66,88,18,
14 November 2001,37209,3,4,16,36,74,89,40,
10 November 2001,37205,1,34,42,50,70,72,11,
7 November 2001,37202,8,10,23,35,40,46,9,
3 November 2001,37198,7,24,30,59,66,89,74,
31 October 2001,37195,5,11,17,21,28,63,50,
27 October 2001,37191,25,32,36,46,57,58,73,
24 October 2001,37188,12,23,48,70,85,86,78,
20 October 2001,37184,16,19,20,30,31,47,83,
17 October 2001,37181,18,49,60,64,80,84,79,
13 October 2001,37177,13,28,45,58,70,86,60,
10 October 2001,37174,14,35,37,52,66,72,12,
6 October 2001,37170,3,11,43,50,85,88,45,
3 October 2001,37167,14,42,45,49,71,86,72,
29 September 2001,37163,3,4,7,55,61,77,75,
26 September 2001,37160,14,62,69,70,86,88,9,
22 September 2001,37156,22,26,27,28,72,73,1,
19 September 2001,37153,10,21,30,45,55,57,64,
15 September 2001,37149,2,14,38,53,56,71,48,
12 September 2001,37146,3,5,10,32,44,75,49,
8 September 2001,37142,12,25,49,53,67,73,37,
5 September 2001,37139,8,43,53,69,74,79,75,
1 September 2001,37135,10,11,16,45,46,55,31,
29 August 2001,37132,5,11,44,57,86,90,39,
25 August 2001,37128,1,9,27,36,68,70,85,
22 August 2001,37125,10,12,38,57,72,84,11,
18 August 2001,37121,6,7,14,53,54,85,3,
16 August 2001,37119,7,58,61,62,73,74,79,
11 August 2001,37114,21,25,31,44,49,52,61,
8 August 2001,37111,1,8,14,27,83,87,5,
4 August 2001,37107,5,22,49,63,65,66,76,
1 August 2001,37104,5,39,43,53,63,82,33,
28 July 2001,37100,27,31,34,47,58,75,62,
25 July 2001,37097,39,56,64,75,76,90,53,
21 July 2001,37093,3,9,35,65,80,84,26,
18 July 2001,37090,4,22,37,43,63,80,46,
14 July 2001,37086,1,31,44,59,64,77,53,
11 July 2001,37083,7,10,23,33,68,85,30,
7 July 2001,37079,10,50,53,78,82,86,90,
4 July 2001,37076,13,29,40,61,73,81,4,
30 June 2001,37072,22,31,45,68,84,88,54,
27 June 2001,37069,16,20,27,31,32,77,14,
23 June 2001,37065,4,15,22,34,77,87,81,
20 June 2001,37062,25,32,34,54,64,83,56,
16 June 2001,37058,7,12,19,21,60,81,4,
13 June 2001,37055,58,61,70,78,84,87,83,
9 June 2001,37051,4,18,24,29,41,59,40,
6 June 2001,37048,7,18,44,48,51,63,73,
4 June 2001,37046,36,48,70,77,82,88,37,
30 May 2001,37041,11,18,42,44,45,83,7,
26 May 2001,37037,5,26,37,43,45,64,54,
23 May 2001,37034,8,39,55,56,57,63,45,
19 May 2001,37030,6,36,52,68,80,81,87,
16 May 2001,37027,13,15,18,49,65,73,67,
12 May 2001,37023,3,32,37,42,43,89,57,
9 May 2001,37020,7,30,47,76,83,89,11,
5 May 2001,37016,9,22,26,67,71,89,36,
2 May 2001,37013,2,45,59,70,75,82,26,
28 April 2001,37009,2,14,32,43,44,55,12,
26 April 2001,37007,4,22,27,45,58,86,55,
21 April 2001,37002,2,7,12,31,38,71,63,
18 April 2001,36999,10,26,32,41,42,54,31,
14 April 2001,36995,10,11,64,74,82,88,33,
11 April 2001,36992,11,41,52,71,81,89,38,
7 April 2001,36988,5,12,40,61,63,88,31,
4 April 2001,36985,2,23,48,57,63,89,11,
31 March 2001,36981,12,14,17,32,50,58,13,
28 March 2001,36978,11,39,63,64,74,88,28,
24 March 2001,36974,2,8,24,36,80,84,79,
21 March 2001,36971,39,43,56,61,65,81,28,
17 March 2001,36967,8,19,46,49,73,85,72,
14 March 2001,36964,28,35,36,62,66,70,67,
10 March 2001,36960,18,39,61,68,74,75,22,
7 March 2001,36957,32,34,40,45,65,71,89,
3 March 2001,36953,5,13,18,40,51,56,82,
28 February 2001,36950,33,43,59,77,83,86,12,
24 February 2001,36946,25,26,75,78,79,80,56,
21 February 2001,36943,6,28,46,55,56,62,64,
17 February 2001,36939,9,17,30,37,40,46,74,
14 February 2001,36936,15,22,38,62,83,86,57,
10 February 2001,36932,4,36,41,49,56,82,62,
7 February 2001,36929,4,23,56,63,71,89,84,
3 February 2001,36925,2,8,13,39,47,89,33,
31 January 2001,36922,28,46,65,70,77,86,53,
27 January 2001,36918,2,6,18,20,49,83,15,
24 January 2001,36915,29,42,56,65,80,90,78,
20 January 2001,36911,14,25,28,42,82,90,31,
17 January 2001,36908,16,22,35,41,53,62,71,
13 January 2001,36904,44,50,57,81,83,90,5,
10 January 2001,36901,8,14,30,31,35,76,75,
8 January 2001,36899,16,19,61,69,72,84,59,
3 January 2001,36894,15,25,26,33,41,62,51,
30 December 2000,36890,1,8,26,33,47,70,72,
27 December 2000,36887,1,5,14,20,39,58,76,
23 December 2000,36883,11,33,59,68,84,85,62,
20 December 2000,36880,26,36,43,47,64,90,23,
16 December 2000,36876,23,33,36,55,76,79,44,
13 December 2000,36873,8,54,62,63,66,84,45,
9 December 2000,36869,39,55,62,77,82,88,78,
6 December 2000,36866,9,16,48,70,75,77,64,
2 December 2000,36862,6,11,17,18,20,59,55,
29 November 2000,36859,13,17,29,32,35,49,56,
25 November 2000,36855,3,14,49,52,65,81,42,
22 November 2000,36852,14,25,39,50,72,89,59,
18 November 2000,36848,3,21,42,49,64,85,66,
15 November 2000,36845,1,25,26,28,53,79,73,
11 November 2000,36841,9,27,45,66,68,71,83,
8 November 2000,36838,22,42,50,53,78,83,40,
4 November 2000,36834,19,21,28,50,53,62,64,
2 November 2000,36832,2,55,76,78,81,85,71,
28 October 2000,36827,6,21,29,43,80,89,5,
25 October 2000,36824,2,38,39,41,61,76,21,
21 October 2000,36820,1,10,23,40,68,75,14,
18 October 2000,36817,15,33,41,48,52,56,82,
14 October 2000,36813,24,35,37,63,81,85,25,
11 October 2000,36810,11,54,64,70,73,77,66,
7 October 2000,36806,8,10,16,21,39,65,2,
4 October 2000,36803,2,3,15,16,24,67,7,
30 September 2000,36799,25,35,52,55,60,68,75,
27 September 2000,36796,5,48,71,84,85,87,22,
23 September 2000,36792,12,51,56,73,85,88,25,
20 September 2000,36789,12,14,29,49,62,82,79,
16 September 2000,36785,8,9,17,37,49,86,30,
13 September 2000,36782,1,45,48,69,70,89,26,
9 September 2000,36778,3,6,10,26,43,72,89,
6 September 2000,36775,7,11,48,49,64,72,8,
2 September 2000,36771,28,44,49,57,64,89,87,
30 August 2000,36768,8,16,59,61,78,90,45,
26 August 2000,36764,4,14,15,19,76,85,89,
23 August 2000,36761,11,13,20,41,76,89,29,
19 August 2000,36757,5,30,32,35,55,87,86,
16 August 2000,36754,14,21,27,49,82,83,36,
12 August 2000,36750,9,19,52,68,70,74,88,
9 August 2000,36747,18,36,47,62,75,80,41,
5 August 2000,36743,23,36,56,78,80,83,40,
2 August 2000,36740,4,39,56,59,65,78,61,
29 July 2000,36736,29,31,56,57,76,79,43,
26 July 2000,36733,3,37,40,49,53,83,44,
22 July 2000,36729,10,13,42,54,66,81,1,
19 July 2000,36726,6,37,53,60,66,72,26,
15 July 2000,36722,5,18,24,51,55,74,17,
12 July 2000,36719,11,15,16,43,49,84,48,
8 July 2000,36715,4,6,8,41,76,80,60,
5 July 2000,36712,12,34,35,50,63,88,69,
1 July 2000,36708,19,39,43,48,62,76,5,
28 June 2000,36705,3,17,18,41,63,89,48,
24 June 2000,36701,1,28,52,53,63,77,11,
21 June 2000,36698,12,15,34,43,55,75,70,
17 June 2000,36694,29,32,35,49,69,71,70,
14 June 2000,36691,15,25,50,64,80,89,72,
10 June 2000,36687,3,16,37,56,58,79,18,
7 June 2000,36684,2,4,23,38,53,59,17,
3 June 2000,36680,6,17,31,33,43,66,78,
31 May 2000,36677,4,8,19,39,63,70,66,
27 May 2000,36673,3,25,39,50,53,67,51,
24 May 2000,36670,8,10,22,72,87,90,39,
20 May 2000,36666,19,32,41,42,67,77,79,
17 May 2000,36663,11,14,19,32,78,89,9,
13 May 2000,36659,32,38,40,59,62,79,2,
10 May 2000,36656,9,12,19,39,82,86,69,
6 May 2000,36652,23,26,34,56,66,85,44,
3 May 2000,36649,1,13,37,53,62,71,9,
29 April 2000,36645,8,42,45,59,68,88,9,
26 April 2000,36642,17,51,67,70,82,86,49,
22 April 2000,36638,24,35,39,48,82,85,66,
19 April 2000,36635,5,53,64,74,77,88,78,
15 April 2000,36631,2,27,33,47,53,86,65,
12 April 2000,36628,18,24,45,58,62,80,4,
8 April 2000,36624,3,12,26,47,54,87,90,
5 April 2000,36621,10,17,33,38,67,71,73,
1 April 2000,36617,3,9,30,58,60,88,37,
29 March 2000,36614,1,6,12,26,57,70,28,
25 March 2000,36610,15,27,47,51,62,63,20,
22 March 2000,36607,2,19,22,57,65,89,61,
18 March 2000,36603,8,58,76,81,85,87,65,
15 March 2000,36600,8,17,35,61,78,89,9,
11 March 2000,36596,28,42,46,56,74,87,43,
8 March 2000,36593,4,13,15,20,32,41,28,
4 March 2000,36589,7,19,29,33,40,88,80,
1 March 2000,36586,27,32,37,70,82,88,52,
26 February 2000,36582,4,35,48,57,69,90,34,
23 February 2000,36579,44,53,61,65,86,89,49,
19 February 2000,36575,25,28,37,51,54,81,4,
16 February 2000,36572,8,27,39,51,54,90,71,
12 February 2000,36568,4,33,67,71,81,82,72,
9 February 2000,36565,6,36,49,51,52,76,35,
5 February 2000,36561,17,48,52,64,86,87,60,
2 February 2000,36558,12,13,28,30,47,63,35,
29 January 2000,36554,55,65,68,70,73,80,89,
26 January 2000,36551,2,57,62,63,73,87,55,
22 January 2000,36547,15,21,55,60,70,90,34,
19 January 2000,36544,20,29,39,54,57,71,28,
15 January 2000,36540,11,21,22,50,59,63,42,
12 January 2000,36537,3,15,48,74,76,81,34,
8 January 2000,36533,6,15,47,71,75,86,78,
5 January 2000,36530,2,13,31,37,38,82,39,
3 January 2000,36528,17,38,48,51,55,62,59,
29 December 1999,36523,14,15,20,42,70,88,28,
27 December 1999,36521,20,21,63,71,75,79,15,
22 December 1999,36516,6,9,32,47,59,60,83,
18 December 1999,36512,13,42,57,61,63,82,45,
15 December 1999,36509,18,21,28,35,41,85,66,
11 December 1999,36505,6,27,50,57,77,80,22,
9 December 1999,36503,20,32,37,44,75,88,72,
4 December 1999,36498,13,39,62,63,66,76,11,
1 December 1999,36495,1,13,24,39,44,45,83,
27 November 1999,36491,14,20,57,79,85,88,69,
24 November 1999,36488,12,16,24,48,53,58,85,
20 November 1999,36484,20,31,45,62,76,81,51,
17 November 1999,36481,6,51,73,78,80,81,34,
13 November 1999,36477,3,23,61,82,83,88,64,
10 November 1999,36474,21,45,55,61,73,80,77,
6 November 1999,36470,6,7,37,67,80,87,22,
3 November 1999,36467,19,42,64,68,72,86,45,
30 October 1999,36463,16,21,29,39,70,90,76,
27 October 1999,36460,6,25,34,72,76,82,12,
23 October 1999,36456,24,46,57,73,79,81,77,
20 October 1999,36453,22,26,58,60,67,88,49,
16 October 1999,36449,3,35,45,47,54,70,30,
13 October 1999,36446,6,24,30,34,37,71,82,
9 October 1999,36442,12,35,40,59,78,80,44,
6 October 1999,36439,38,58,61,64,82,87,68,
2 October 1999,36435,6,10,38,48,49,65,61,
29 September 1999,36432,4,16,27,55,67,72,3,
25 September 1999,36428,6,27,37,38,47,79,23,
22 September 1999,36425,1,11,40,50,53,80,68,
18 September 1999,36421,12,15,33,60,79,88,8,
15 September 1999,36418,17,20,27,29,72,73,85,
11 September 1999,36414,25,40,57,59,76,82,55,
8 September 1999,36411,15,38,48,74,75,80,81,
4 September 1999,36407,38,40,41,69,76,81,78,
1 September 1999,36404,5,19,26,32,67,87,65,
28 August 1999,36400,7,12,14,16,24,45,54,
25 August 1999,36397,1,25,28,39,51,89,62,
21 August 1999,36393,1,32,37,63,67,69,90,
18 August 1999,36390,13,16,51,56,65,67,35,
14 August 1999,36386,45,64,73,80,81,85,11,
11 August 1999,36383,10,19,24,29,42,67,39,
7 August 1999,36379,4,16,29,58,69,88,54,
4 August 1999,36376,12,23,46,54,78,90,85,
31 July 1999,36372,5,34,44,73,77,83,65,
28 July 1999,36369,13,64,68,84,89,90,85,
24 July 1999,36365,13,16,23,52,67,78,76,
21 July 1999,36362,11,19,26,58,67,89,1,
17 July 1999,36358,5,22,35,38,74,82,36,
14 July 1999,36355,4,48,60,63,84,88,62,
10 July 1999,36351,1,4,42,67,75,77,31,
7 July 1999,36348,38,46,63,82,83,87,1,
3 July 1999,36344,3,6,7,53,65,90,14,
30 June 1999,36341,13,22,44,74,77,87,76,
26 June 1999,36337,8,19,23,37,65,77,48,
23 June 1999,36334,31,36,37,71,86,90,13,
19 June 1999,36330,13,23,31,58,67,68,22,
16 June 1999,36327,5,20,29,41,56,86,81,
12 June 1999,36323,32,35,57,74,79,84,70,
9 June 1999,36320,16,32,35,45,72,77,6,
5 June 1999,36316,9,36,52,76,77,90,54,
2 June 1999,36313,2,16,17,65,69,72,60,
29 May 1999,36309,10,34,44,49,62,79,47,
26 May 1999,36306,3,4,13,16,59,70,22,
22 May 1999,36302,3,28,38,43,73,75,1,
19 May 1999,36299,10,23,35,64,74,90,52,
15 May 1999,36295,7,33,54,72,73,90,24,
12 May 1999,36292,3,7,10,37,57,86,49,
8 May 1999,36288,11,14,15,30,68,81,82,
5 May 1999,36285,3,10,28,71,81,88,84,
3 May 1999,36283,8,49,50,65,66,69,75,
28 April 1999,36278,1,51,53,55,73,86,41,
24 April 1999,36274,20,22,33,44,50,74,60,
21 April 1999,36271,20,53,55,61,64,74,46,
17 April 1999,36267,4,6,25,32,73,83,64,
14 April 1999,36264,34,63,70,77,83,90,43,
10 April 1999,36260,4,11,14,17,25,32,61,
7 April 1999,36257,13,27,40,46,70,84,28,
3 April 1999,36253,33,41,47,48,60,80,17,
31 March 1999,36250,25,60,64,71,75,85,18,
27 March 1999,36246,7,18,27,80,81,83,87,
24 March 1999,36243,4,26,34,61,76,81,67,
20 March 1999,36239,43,71,80,84,88,89,73,
17 March 1999,36236,3,7,14,45,68,70,39,
13 March 1999,36232,6,18,20,34,72,90,17,
10 March 1999,36229,11,20,56,69,72,76,32,
6 March 1999,36225,27,41,44,50,68,73,21,
3 March 1999,36222,40,41,51,62,66,80,77,
27 February 1999,36218,6,7,42,55,75,88,67,
24 February 1999,36215,17,19,32,41,52,87,23,
20 February 1999,36211,4,26,59,63,69,74,86,
17 February 1999,36208,24,45,49,63,78,83,4,
13 February 1999,36204,12,20,23,34,67,87,46,
10 February 1999,36201,4,8,12,17,19,80,84,
6 February 1999,36197,9,10,26,30,44,54,62,
3 February 1999,36194,45,67,70,80,81,89,3,
30 January 1999,36190,14,20,40,58,68,84,88,
27 January 1999,36187,8,48,65,72,83,88,67,
23 January 1999,36183,36,45,46,47,74,75,69,
20 January 1999,36180,1,43,45,48,51,56,18,
16 January 1999,36176,7,9,12,37,86,90,87,
13 January 1999,36173,18,23,45,51,61,86,29,
9 January 1999,36169,1,6,13,23,53,77,20,
7 January 1999,36167,34,43,44,45,53,58,64,
2 January 1999,36162,10,12,54,58,72,88,23,
30 December 1998,36159,30,36,45,49,63,89,46,
28 December 1998,36157,14,43,46,65,71,82,22,
23 December 1998,36152,3,9,14,26,47,79,81,
19 December 1998,36148,3,6,13,28,49,50,33,
16 December 1998,36145,22,43,56,71,77,83,35,
12 December 1998,36141,9,37,39,40,42,86,2,
9 December 1998,36138,1,11,42,43,61,81,29,
5 December 1998,36134,27,35,47,48,59,79,77,
2 December 1998,36131,9,23,36,66,67,77,87,
28 November 1998,36127,12,15,40,50,66,88,70,
25 November 1998,36124,32,39,52,56,69,85,53,
21 November 1998,36120,32,36,43,56,66,89,8,
18 November 1998,36117,12,18,43,47,50,83,53,
14 November 1998,36113,6,31,69,70,76,85,44,
11 November 1998,36110,19,38,60,80,81,90,10,
7 November 1998,36106,15,19,25,33,40,68,81,
4 November 1998,36103,6,54,72,75,81,87,55,
31 October 1998,36099,1,21,30,61,73,84,74,
28 October 1998,36096,37,60,64,73,80,84,2,
24 October 1998,36092,4,26,27,74,77,84,20,
21 October 1998,36089,14,39,50,56,72,89,29,
17 October 1998,36085,10,13,50,59,64,78,23,
14 October 1998,36082,15,28,42,55,76,88,74,
10 October 1998,36078,42,43,46,49,52,76,48,
7 October 1998,36075,6,13,17,49,51,83,76,
3 October 1998,36071,2,9,13,34,46,63,85,
30 September 1998,36068,20,34,44,61,74,87,25,
26 September 1998,36064,28,31,40,67,74,90,61,
23 September 1998,36061,7,9,31,41,67,68,22,
19 September 1998,36057,3,33,45,57,78,80,65,
16 September 1998,36054,22,26,29,37,75,76,36,
12 September 1998,36050,14,37,48,55,84,87,23,
9 September 1998,36047,10,25,56,68,71,77,3,
5 September 1998,36043,15,16,20,23,24,87,77,
2 September 1998,36040,1,43,45,48,83,90,14,
29 August 1998,36036,12,19,22,53,72,88,34,
26 August 1998,36033,10,40,66,72,76,80,61,
22 August 1998,36029,10,36,48,63,83,90,32,
19 August 1998,36026,6,15,16,50,62,82,4,
17 August 1998,36024,4,47,53,55,71,73,80,
12 August 1998,36019,31,33,61,77,86,88,16,
8 August 1998,36015,12,27,31,32,57,83,42,
5 August 1998,36012,7,24,40,56,79,85,90,
1 August 1998,36008,5,14,37,38,50,72,90,
29 July 1998,36005,25,60,62,68,83,89,88,
25 July 1998,36001,25,37,54,63,70,76,7,
22 July 1998,35998,56,71,75,78,81,85,8,
18 July 1998,35994,1,36,42,71,72,88,90,
15 July 1998,35991,12,32,48,68,70,85,7,
11 July 1998,35987,15,16,17,57,60,63,28,
8 July 1998,35984,5,20,24,48,78,80,6,
4 July 1998,35980,29,42,49,52,53,67,55,
1 July 1998,35977,25,33,37,47,48,79,29,
27 June 1998,35973,2,16,38,40,44,57,28,
24 June 1998,35970,19,43,59,60,67,79,10,
20 June 1998,35966,20,24,39,63,65,70,36,
17 June 1998,35963,10,16,35,39,64,65,70,
13 June 1998,35959,13,26,30,34,83,86,64,
10 June 1998,35956,5,14,17,38,64,68,83,
6 June 1998,35952,13,18,22,56,67,72,65,
3 June 1998,35949,48,50,80,81,84,87,42,
30 May 1998,35945,4,11,29,34,86,88,59,
27 May 1998,35942,36,48,56,65,71,73,38,
23 May 1998,35938,7,12,24,37,58,81,10,
20 May 1998,35935,5,13,22,25,43,50,45,
16 May 1998,35931,7,19,25,68,71,85,46,
13 May 1998,35928,6,15,41,57,81,83,74,
9 May 1998,35924,5,19,43,44,73,77,39,
6 May 1998,35921,5,28,33,64,81,84,67,
2 May 1998,35917,6,12,23,28,77,79,73,
29 April 1998,35914,15,23,27,29,50,69,54,
27 April 1998,35912,18,36,62,63,76,80,64,
22 April 1998,35907,5,22,40,46,86,87,13,
18 April 1998,35903,17,38,47,56,76,85,26,
15 April 1998,35900,4,5,46,47,73,82,62,
11 April 1998,35896,23,58,64,67,79,81,14,
8 April 1998,35893,4,7,22,27,39,88,14,
4 April 1998,35889,1,7,21,49,84,87,77,
1 April 1998,35886,17,31,42,43,55,72,64,
28 March 1998,35882,16,40,50,58,62,63,5,
25 March 1998,35879,5,6,17,55,62,73,38,
21 March 1998,35875,17,30,38,51,77,80,33,
18 March 1998,35872,1,5,17,38,61,71,70,
14 March 1998,35868,16,33,42,86,88,89,43,
11 March 1998,35865,3,23,25,44,74,89,76,
7 March 1998,35861,2,12,57,62,64,71,56,
4 March 1998,35858,28,36,59,79,84,88,7,
28 February 1998,35854,13,68,75,79,87,88,90,
25 February 1998,35851,1,27,40,81,82,85,6,
21 February 1998,35847,4,19,47,60,73,84,58,
18 February 1998,35844,10,12,29,41,45,50,52,
14 February 1998,35840,37,40,46,51,58,66,84,
11 February 1998,35837,2,15,63,65,68,78,71,
7 February 1998,35833,8,9,23,34,64,89,1,
4 February 1998,35830,18,23,24,35,48,82,38,
31 January 1998,35826,6,13,26,33,34,78,65,
28 January 1998,35823,2,3,49,51,63,79,43,
24 January 1998,35819,3,4,39,43,56,81,82,
